payment_id,payment_date,order_id,amount,payment_method,payment_status
13217,2025-10-12,1313,223.15,Card,Failed
13218,2025-02-25,18630,4443.89,Card,Refunded
13219,2024-03-15,909,6253.05,COD,Refunded
13220,2025-02-03,1632,4300.13,Card,Success
13221,2023-07-26,19192,4776.26,Card,Refunded
13222,2023-08-14,3751,4744.6,COD,Failed
13223,2023-09-23,15602,1518.35,Bank Transfer,Success
13224,2025-02-17,4972,2910.84,Bank Transfer,Failed
13225,2024-07-16,19662,9981.07,COD,Refunded
13226,2025-09-14,17943,3799.38,Wallet,Failed
13227,2024-02-03,12103,6035.75,COD,Failed
13228,2025-04-15,18953,152.59,COD,Refunded
13229,2024-01-26,16840,3482.03,Wallet,Failed
13230,2023-08-10,320,8774.75,Card,Success
13231,2025-10-11,11947,6416.59,Wallet,Success
13232,2025-03-12,589,8230.8,Bank Transfer,Failed
13233,2024-10-03,7197,9454.29,Bank Transfer,Success
13234,2025-03-16,7912,5051.14,Bank Transfer,Refunded
13235,2022-12-13,276,7728.48,Wallet,Failed
13236,2023-02-28,9057,9635.7,Bank Transfer,Failed
13237,2022-12-09,10443,9463.1,COD,Refunded
13238,2024-12-15,16747,3035.57,Wallet,Refunded
13239,2023-06-25,7152,4414.48,Card,Refunded
13240,2024-11-18,5695,5572.9,Wallet,Refunded
13241,2023-10-22,2921,2784.06,Bank Transfer,Refunded
13242,2025-09-03,7678,1248.76,COD,Failed
13243,2025-11-20,8266,4690.18,Bank Transfer,Success
13244,2025-06-05,9840,8801.33,Bank Transfer,Success
13245,2023-03-22,13578,6072.19,Bank Transfer,Failed
13246,2024-12-10,1878,7981.2,Bank Transfer,Success
13247,2025-10-05,2175,1903.14,Card,Success
13248,2025-11-04,15128,2638.0,Wallet,Success
13249,2025-10-30,18929,7572.9,COD,Refunded
13250,2023-04-23,7854,4428.51,COD,Refunded
13251,2024-09-06,5931,6374.42,Wallet,Failed
13252,2025-08-22,959,6689.09,Card,Success
13253,2023-06-01,5273,2602.4,Wallet,Success
13254,2024-09-18,11524,4701.63,Bank Transfer,Success
13255,2023-07-17,3123,8064.24,Card,Failed
13256,2024-01-05,1832,990.36,Wallet,Success
13257,2025-10-19,13634,7405.29,Bank Transfer,Success
13258,2024-12-31,9183,119.06,Wallet,Failed
13259,2023-06-24,5625,2440.63,Bank Transfer,Failed
13260,2023-11-01,7767,9226.42,Bank Transfer,Failed
13261,2023-09-15,12315,8031.93,Wallet,Failed
13262,2023-11-29,4368,148.71,Bank Transfer,Refunded
13263,2023-09-11,7289,6410.51,Wallet,Failed
13264,2024-04-26,12163,7951.22,COD,Success
13265,2023-10-25,13638,8805.73,Bank Transfer,Success
13266,2025-01-22,15141,8991.42,COD,Success
13267,2023-12-10,17985,4664.42,Card,Refunded
13268,2023-05-15,4412,7000.26,Bank Transfer,Refunded
13269,2025-01-19,4680,4632.07,Bank Transfer,Failed
13270,2024-08-28,817,9106.59,Card,Success
13271,2023-10-04,14193,5028.1,Bank Transfer,Refunded
13272,2023-01-03,4273,3526.51,Card,Refunded
13273,2023-02-24,6874,5634.32,Card,Refunded
13274,2024-11-30,582,4095.36,Card,Success
13275,2025-02-21,9545,2826.44,COD,Refunded
13276,2024-02-25,3963,3310.88,Card,Success
13277,2023-11-04,18912,268.3,COD,Refunded
13278,2024-07-06,1565,4415.26,Bank Transfer,Failed
13279,2025-01-26,13068,8638.03,COD,Refunded
13280,2025-08-04,17927,457.95,Card,Success
13281,2023-05-24,75,617.82,COD,Failed
13282,2022-12-29,13692,9528.96,Bank Transfer,Success
13283,2025-08-09,9187,9026.43,Wallet,Failed
13284,2024-12-18,13504,7311.01,Card,Refunded
13285,2022-12-30,4714,2147.11,Wallet,Failed
13286,2024-11-04,10583,4636.13,COD,Success
13287,2023-06-25,14096,2249.18,Bank Transfer,Failed
13288,2023-07-26,4948,8580.12,Card,Success
13289,2024-03-17,9825,7887.69,Bank Transfer,Success
13290,2025-11-18,16326,4526.61,Card,Failed
13291,2025-10-31,3873,7306.02,Card,Failed
13292,2024-04-08,18370,7734.13,Wallet,Success
13293,2023-09-29,5386,4954.37,Card,Failed
13294,2024-08-25,2852,7026.74,Wallet,Refunded
13295,2024-07-13,17643,3273.52,Wallet,Failed
13296,2025-09-14,18872,6684.01,COD,Refunded
13297,2024-10-03,17584,5576.17,Wallet,Refunded
13298,2024-02-04,11504,4993.1,COD,Success
13299,2025-08-16,9398,1560.39,COD,Success
13300,2024-06-23,9651,4853.24,Wallet,Success
13301,2024-09-12,17477,6759.2,COD,Failed
13302,2024-07-29,10581,3219.46,COD,Refunded
13303,2023-07-29,11138,6267.57,COD,Refunded
13304,2025-06-01,16672,5231.89,Wallet,Failed
13305,2024-11-11,11001,4766.42,Wallet,Success
13306,2024-02-23,14147,7657.01,Card,Refunded
13307,2024-03-06,18781,3335.95,COD,Refunded
13308,2024-09-27,12330,6752.34,Wallet,Failed
13309,2023-09-14,3206,7076.42,COD,Success
13310,2025-05-01,5514,429.93,COD,Refunded
13311,2025-05-20,8057,2611.18,Wallet,Failed
13312,2024-07-23,16112,1620.07,Wallet,Success
13313,2024-03-07,755,8478.15,COD,Failed
13314,2025-10-30,10274,6126.6,Bank Transfer,Failed
13315,2022-12-19,12510,5276.4,Card,Refunded
13316,2024-08-16,8591,7907.57,Card,Failed
13317,2025-05-02,16019,5273.75,Bank Transfer,Success
13318,2025-11-24,10170,4494.27,Wallet,Refunded
13319,2023-07-02,6793,7360.95,Wallet,Failed
13320,2025-08-03,19324,4947.82,Card,Success
13321,2023-08-21,10713,1104.4,Wallet,Refunded
13322,2024-04-25,14994,6003.24,Bank Transfer,Refunded
13323,2024-03-07,2654,3957.86,Wallet,Refunded
13324,2024-10-23,12408,189.76,COD,Success
13325,2024-04-10,11394,9580.87,Wallet,Success
13326,2025-01-03,933,7914.98,COD,Refunded
13327,2023-08-08,17527,9482.83,Wallet,Failed
13328,2023-06-15,17270,7641.47,Bank Transfer,Failed
13329,2024-09-25,10711,4055.74,Wallet,Success
13330,2025-01-16,10192,1787.04,Wallet,Success
13331,2024-10-29,11139,3456.76,Bank Transfer,Success
13332,2025-02-17,279,6233.98,Bank Transfer,Failed
13333,2025-11-30,12809,9276.92,COD,Refunded
13334,2023-10-10,1479,5457.09,Card,Refunded
13335,2023-05-29,19822,3296.59,COD,Success
13336,2023-10-18,12354,3640.81,Bank Transfer,Failed
13337,2022-12-13,13915,9420.07,COD,Refunded
13338,2023-03-30,14812,1339.2,COD,Success
13339,2023-01-17,3704,25.04,Card,Failed
13340,2023-02-18,2907,8019.38,Wallet,Success
13341,2025-07-29,18401,9956.83,Wallet,Success
13342,2024-03-26,19826,9304.57,Bank Transfer,Success
13343,2024-11-26,5620,5863.24,Bank Transfer,Success
13344,2025-04-09,19324,6192.26,Wallet,Refunded
13345,2024-07-06,3261,7970.49,Card,Success
13346,2025-05-07,14389,1109.01,Wallet,Failed
13347,2025-01-10,18467,8394.77,Wallet,Failed
13348,2023-09-30,1401,3106.88,Wallet,Refunded
13349,2023-01-16,2762,3386.35,Bank Transfer,Failed
13350,2023-02-08,5983,1135.97,COD,Failed
13351,2023-01-01,11042,6267.65,Card,Failed
13352,2022-12-20,8482,9062.36,COD,Refunded
13353,2025-09-02,3101,2470.2,Wallet,Failed
13354,2024-04-24,10279,7369.47,Bank Transfer,Refunded
13355,2025-12-03,10858,6242.65,Bank Transfer,Success
13356,2024-05-24,11611,6930.57,Bank Transfer,Failed
13357,2024-02-04,3736,7653.71,COD,Success
13358,2024-09-16,11088,1315.71,Bank Transfer,Success
13359,2023-09-03,19504,7212.4,Card,Success
13360,2025-11-14,12847,1124.82,COD,Refunded
13361,2024-06-16,2304,6709.26,COD,Success
13362,2023-08-13,18615,7654.52,Card,Refunded
13363,2023-07-31,5823,609.52,Bank Transfer,Failed
13364,2025-03-03,6777,4688.29,Bank Transfer,Success
13365,2024-10-10,7682,9329.39,COD,Success
13366,2025-11-02,16738,4370.63,Bank Transfer,Success
13367,2025-09-30,3352,5106.98,Wallet,Refunded
13368,2023-01-13,3126,8599.07,Bank Transfer,Failed
13369,2025-04-27,14078,8283.2,COD,Refunded
13370,2025-05-09,16751,9054.52,Card,Refunded
13371,2025-08-17,2499,9619.18,Wallet,Success
13372,2024-11-15,17943,8256.21,Wallet,Refunded
13373,2023-07-30,5588,1949.32,Bank Transfer,Failed
13374,2025-05-29,17555,47.08,Card,Failed
13375,2025-04-13,2403,8262.94,COD,Refunded
13376,2024-02-29,7173,4346.9,Card,Failed
13377,2025-02-20,8335,3822.17,Bank Transfer,Failed
13378,2024-11-27,7448,723.63,Wallet,Refunded
13379,2024-01-13,18231,6517.84,Bank Transfer,Refunded
13380,2025-07-06,15186,641.56,Wallet,Success
13381,2025-08-04,1378,7861.46,Card,Refunded
13382,2024-11-18,5358,6743.1,COD,Refunded
13383,2025-09-30,11244,9521.87,Card,Failed
13384,2023-04-17,2468,7140.87,Wallet,Failed
13385,2023-12-17,5850,3882.95,Card,Failed
13386,2024-05-26,13804,2360.63,COD,Success
13387,2023-09-15,18048,4729.06,Card,Success
13388,2023-07-03,8341,3181.16,Bank Transfer,Refunded
13389,2023-07-02,6184,8683.53,Card,Failed
13390,2024-12-14,8775,5918.64,Bank Transfer,Success
13391,2025-03-20,16416,1111.34,Wallet,Refunded
13392,2023-08-23,14541,9276.87,Card,Success
13393,2025-06-20,7300,6059.9,Wallet,Refunded
13394,2024-06-30,10195,1951.22,Wallet,Failed
13395,2024-03-23,8313,4197.87,COD,Success
13396,2024-04-09,15047,9971.97,Card,Success
13397,2024-12-21,14087,1137.77,Wallet,Failed
13398,2025-01-12,13233,6099.98,Card,Failed
13399,2025-12-05,4132,6905.38,Card,Failed
13400,2024-06-10,10621,9483.8,Bank Transfer,Refunded
13401,2023-08-05,14629,9017.35,Card,Success
13402,2023-11-12,10622,9269.98,Wallet,Refunded
13403,2024-11-24,406,375.59,COD,Success
13404,2024-03-06,10387,4147.64,Bank Transfer,Failed
13405,2024-12-12,2574,6452.48,Bank Transfer,Success
13406,2022-12-15,6684,6128.24,Card,Refunded
13407,2025-02-17,19009,5485.55,Card,Refunded
13408,2023-01-23,15714,5634.47,Wallet,Failed
13409,2024-04-18,6163,9545.87,Bank Transfer,Refunded
13410,2023-12-02,16966,9359.26,COD,Failed
13411,2023-08-27,11525,9909.67,Bank Transfer,Success
13412,2023-02-03,10141,6327.04,Card,Refunded
13413,2025-09-03,9457,5202.52,Wallet,Refunded
13414,2025-03-29,14500,1591.76,Wallet,Success
13415,2024-01-23,4981,5926.25,Bank Transfer,Success
13416,2023-05-18,19966,4547.54,COD,Failed
13417,2023-04-07,3315,5509.9,Bank Transfer,Failed
13418,2024-03-16,17604,5453.6,Bank Transfer,Refunded
13419,2023-03-08,11847,7639.25,Wallet,Success
13420,2025-08-03,14545,7057.34,Bank Transfer,Failed
13421,2023-06-14,3286,7960.81,COD,Refunded
13422,2025-02-10,12730,4652.25,Bank Transfer,Failed
13423,2023-07-14,11977,607.69,Card,Refunded
13424,2024-08-17,9613,7310.07,COD,Refunded
13425,2023-06-22,12031,5509.64,Card,Refunded
13426,2025-10-02,4165,1887.8,COD,Failed
13427,2024-05-02,1530,7536.92,Bank Transfer,Refunded
13428,2023-04-13,18030,6190.33,Wallet,Refunded
13429,2023-03-04,16679,8409.43,Wallet,Failed
13430,2025-05-10,18843,9867.13,COD,Refunded
13431,2025-06-05,15165,7781.96,Wallet,Refunded
13432,2025-05-30,421,7017.46,COD,Refunded
13433,2024-09-17,18333,5690.32,Card,Refunded
13434,2025-08-25,10018,6084.33,COD,Success
13435,2023-01-01,1997,8901.76,COD,Success
13436,2025-03-09,18442,9681.59,Wallet,Success
13437,2023-05-28,2211,5707.92,Card,Refunded
13438,2025-11-22,8361,5899.37,Bank Transfer,Failed
13439,2024-10-15,1381,7848.53,Card,Refunded
13440,2023-03-24,6859,7913.98,COD,Success
13441,2023-11-13,3609,4155.74,Wallet,Refunded
13442,2024-01-07,12915,6830.37,Wallet,Success
13443,2025-06-07,12580,6577.14,Bank Transfer,Success
13444,2025-04-17,4776,5625.33,Bank Transfer,Success
13445,2025-07-16,14597,6895.42,COD,Success
13446,2024-04-29,1101,426.21,COD,Refunded
13447,2024-01-02,14799,5677.08,Bank Transfer,Failed
13448,2023-04-06,14728,3002.81,Bank Transfer,Failed
13449,2023-08-01,5866,7339.79,Bank Transfer,Refunded
13450,2023-01-28,8089,6918.5,COD,Success
13451,2025-07-06,18727,6574.5,Wallet,Success
13452,2024-12-06,19737,9994.76,Wallet,Refunded
13453,2025-06-24,13466,1073.12,COD,Failed
13454,2025-08-28,17330,5662.5,COD,Refunded
13455,2023-07-20,6136,9214.33,COD,Success
13456,2024-05-06,7310,3842.77,Card,Refunded
13457,2024-07-19,4466,5547.82,COD,Success
13458,2025-05-16,8860,397.54,Card,Failed
13459,2023-07-16,19233,8153.51,Bank Transfer,Success
13460,2024-11-27,14322,7611.31,Bank Transfer,Success
13461,2023-12-31,18988,1725.98,Bank Transfer,Failed
13462,2025-07-03,2257,353.1,COD,Refunded
13463,2023-02-19,322,503.15,Bank Transfer,Refunded
13464,2023-09-27,351,7625.56,Card,Failed
13465,2022-12-16,9689,9780.2,COD,Success
13466,2024-11-12,13623,8662.94,Card,Success
13467,2024-11-10,15806,2394.54,Wallet,Failed
13468,2024-06-24,5358,7255.57,COD,Failed
13469,2024-10-15,18589,2928.11,Wallet,Failed
13470,2024-01-09,18930,5685.76,COD,Success
13471,2025-10-28,18476,5810.45,Bank Transfer,Success
13472,2024-04-06,13588,6488.08,Wallet,Success
13473,2024-09-01,449,5974.39,Wallet,Failed
13474,2023-05-26,14972,4230.53,Bank Transfer,Failed
13475,2023-03-30,3459,1296.05,Bank Transfer,Refunded
13476,2024-03-04,13804,3441.09,Card,Refunded
13477,2024-05-12,15986,1003.19,Card,Failed
13478,2024-04-03,17496,2832.04,COD,Refunded
13479,2024-11-18,11487,4740.13,Card,Failed
13480,2025-04-23,17774,8647.04,Card,Success
13481,2023-10-17,459,1246.55,Bank Transfer,Refunded
13482,2025-04-01,5111,8025.08,COD,Success
13483,2023-03-17,15630,5493.4,Bank Transfer,Failed
13484,2024-11-04,18321,5488.35,Wallet,Refunded
13485,2024-01-09,795,1270.91,Card,Failed
13486,2024-02-11,16760,4411.35,Wallet,Success
13487,2023-09-15,9896,4587.33,COD,Success
13488,2023-06-13,4727,9271.59,COD,Failed
13489,2025-10-13,13654,4599.34,COD,Refunded
13490,2025-06-04,14256,8349.3,COD,Success
13491,2022-12-12,17953,2894.54,Wallet,Refunded
13492,2023-01-21,6184,2998.16,Card,Failed
13493,2024-12-03,12192,4840.41,COD,Success
13494,2024-02-08,5283,338.19,Wallet,Success
13495,2025-03-06,10160,7729.3,COD,Refunded
13496,2024-07-27,9546,8188.14,Card,Failed
13497,2025-11-26,15169,5121.44,Wallet,Refunded
13498,2025-09-10,1985,9337.77,Bank Transfer,Failed
13499,2025-09-29,9131,1871.39,COD,Success
13500,2024-10-07,11260,260.51,COD,Failed
13501,2025-02-02,2394,9412.37,Wallet,Refunded
13502,2024-10-08,14320,3229.25,COD,Success
13503,2023-12-05,11414,2683.79,Card,Failed
13504,2023-05-18,1712,6121.12,Bank Transfer,Refunded
13505,2022-12-19,5528,8870.45,COD,Failed
13506,2024-03-26,3129,6857.23,Wallet,Refunded
13507,2025-05-09,7652,6853.52,Wallet,Success
13508,2024-09-06,8706,3389.64,Wallet,Success
13509,2023-01-21,13798,160.93,Wallet,Success
13510,2024-02-17,17983,249.45,COD,Refunded
13511,2025-09-09,4429,9570.5,Bank Transfer,Failed
13512,2023-10-18,5902,3719.02,Card,Failed
13513,2024-06-07,16616,2199.83,Card,Failed
13514,2023-11-25,3100,5543.9,Bank Transfer,Success
13515,2025-02-11,19464,3848.42,COD,Refunded
13516,2025-09-16,16368,8382.23,Bank Transfer,Failed
13517,2024-10-27,18643,2275.68,Wallet,Failed
13518,2024-06-02,19821,3017.19,Wallet,Failed
13519,2023-06-28,17814,5948.2,Card,Failed
13520,2024-05-08,7501,4819.94,COD,Success
13521,2023-09-06,12883,1617.98,Card,Refunded
13522,2023-12-17,11011,3896.64,Wallet,Failed
13523,2023-11-02,6387,872.39,Card,Refunded
13524,2025-11-09,897,5503.32,Bank Transfer,Success
13525,2023-05-21,10662,6597.97,Card,Success
13526,2023-11-01,1333,7566.58,Card,Success
13527,2023-12-29,904,9594.89,Wallet,Success
13528,2024-12-24,6957,419.48,Wallet,Failed
13529,2025-04-21,12113,3572.28,Wallet,Success
13530,2025-08-16,12579,20.85,Wallet,Refunded
13531,2023-02-23,11707,4426.25,COD,Failed
13532,2024-03-25,1561,5412.81,Card,Refunded
13533,2023-07-12,2358,7607.82,Wallet,Refunded
13534,2023-11-22,4598,4435.56,Bank Transfer,Success
13535,2025-05-08,12244,7337.67,Card,Failed
13536,2025-11-16,1044,9774.62,Bank Transfer,Success
13537,2024-12-03,12589,2595.4,COD,Success
13538,2023-09-27,5533,6782.03,Bank Transfer,Failed
13539,2024-12-15,4285,983.31,Card,Refunded
13540,2024-02-19,7595,5721.61,Wallet,Failed
13541,2023-09-22,3543,8156.34,Wallet,Failed
13542,2023-02-14,7289,521.34,Wallet,Success
13543,2024-05-12,17466,8291.3,Wallet,Refunded
13544,2024-07-10,19134,2705.8,Card,Refunded
13545,2025-01-19,18733,3742.23,COD,Refunded
13546,2023-09-04,19864,4418.72,COD,Refunded
13547,2024-04-30,18222,660.26,Bank Transfer,Refunded
13548,2025-04-29,10697,743.67,Bank Transfer,Failed
13549,2023-10-24,3853,8014.48,Card,Failed
13550,2023-08-15,11322,8899.51,Bank Transfer,Failed
13551,2023-09-05,14886,2574.95,Wallet,Refunded
13552,2025-06-22,15061,2651.32,Wallet,Refunded
13553,2024-11-08,17673,3254.72,Card,Refunded
13554,2023-02-01,11600,3567.41,Bank Transfer,Success
13555,2023-05-27,13354,9069.9,Bank Transfer,Failed
13556,2025-06-24,13588,4853.32,Wallet,Refunded
13557,2024-10-14,13287,4872.86,Bank Transfer,Failed
13558,2023-08-03,13071,2258.16,COD,Failed
13559,2023-10-15,10082,9612.07,Wallet,Success
13560,2023-11-27,9922,9507.11,Wallet,Failed
13561,2025-10-02,2096,3585.84,Wallet,Success
13562,2023-03-05,19451,1747.19,Card,Refunded
13563,2023-01-05,6264,5550.75,Bank Transfer,Failed
13564,2025-04-20,18791,6901.28,COD,Refunded
13565,2024-06-25,723,3553.76,Card,Success
13566,2023-10-11,11791,9396.14,Card,Refunded
13567,2024-09-19,16560,427.13,Wallet,Failed
13568,2023-10-21,7978,2670.97,Card,Refunded
13569,2024-09-08,15259,9062.87,COD,Success
13570,2023-09-09,19115,4508.18,COD,Failed
13571,2024-07-09,10142,5770.6,Bank Transfer,Success
13572,2023-05-09,10624,2457.78,Wallet,Failed
13573,2023-08-27,17829,2977.14,Bank Transfer,Failed
13574,2025-03-14,16409,5058.58,Card,Failed
13575,2025-02-22,5592,5263.15,Card,Failed
13576,2023-09-06,9950,969.98,Bank Transfer,Success
13577,2022-12-06,17812,8763.08,Bank Transfer,Refunded
13578,2024-10-11,6316,6173.51,Bank Transfer,Success
13579,2024-05-28,16430,9591.15,Wallet,Refunded
13580,2023-03-29,3984,4889.66,Card,Refunded
13581,2025-04-01,520,5504.98,Bank Transfer,Refunded
13582,2023-05-18,499,6353.47,Card,Success
13583,2023-12-19,4425,4011.24,Wallet,Success
13584,2024-02-01,6242,8960.79,Bank Transfer,Success
13585,2025-09-12,4338,8043.54,COD,Success
13586,2023-06-29,17187,2581.16,Wallet,Failed
13587,2025-10-22,15338,2136.4,Card,Success
13588,2023-08-15,16116,316.29,Wallet,Success
13589,2024-05-11,8256,8254.82,Card,Success
13590,2025-05-25,10054,1125.89,Card,Refunded
13591,2024-05-24,3963,3776.73,COD,Success
13592,2023-02-17,16026,9212.4,Bank Transfer,Success
13593,2024-10-25,16755,8610.61,Wallet,Refunded
13594,2022-12-29,2567,1406.59,COD,Failed
13595,2023-04-23,15385,5081.14,COD,Success
13596,2022-12-17,12246,9410.08,Wallet,Success
13597,2024-08-20,18727,3344.12,Card,Failed
13598,2023-08-28,11199,319.52,Wallet,Failed
13599,2025-12-05,6980,5079.71,Wallet,Refunded
13600,2023-07-10,5653,4666.58,Wallet,Refunded
13601,2023-01-10,4707,9712.39,Wallet,Refunded
13602,2025-03-12,4144,6855.46,Bank Transfer,Failed
13603,2022-12-08,17657,2667.39,Wallet,Refunded
13604,2023-09-17,12824,13.92,Bank Transfer,Refunded
13605,2023-11-15,3586,3269.15,Card,Failed
13606,2025-10-28,4994,6507.69,Bank Transfer,Failed
13607,2023-12-29,17152,5893.55,Card,Success
13608,2025-10-02,8660,415.46,Bank Transfer,Failed
13609,2024-01-15,18832,8835.96,COD,Failed
13610,2025-06-16,19770,4235.11,Card,Success
13611,2025-09-26,19016,3248.42,Card,Failed
13612,2023-09-06,19112,1542.47,Bank Transfer,Failed
13613,2023-05-12,9536,8941.37,Bank Transfer,Success
13614,2024-03-14,11204,3479.37,COD,Failed
13615,2024-04-26,16710,8649.43,Wallet,Success
13616,2025-12-05,11016,1158.35,Bank Transfer,Failed
13617,2025-09-09,17593,3182.44,Card,Refunded
13618,2025-11-21,7962,7031.12,Card,Refunded
13619,2025-05-25,6073,7588.25,COD,Refunded
13620,2023-11-15,10321,8894.14,COD,Success
13621,2025-02-17,7339,4441.13,Bank Transfer,Success
13622,2023-06-29,17871,8446.98,Wallet,Success
13623,2025-04-30,16269,2030.21,Bank Transfer,Refunded
13624,2024-03-11,4128,8932.69,Bank Transfer,Success
13625,2024-03-21,4520,8547.88,Bank Transfer,Refunded
13626,2023-07-07,9787,7300.34,Wallet,Refunded
13627,2024-01-02,15150,3906.61,Card,Failed
13628,2025-06-25,15326,4582.83,COD,Success
13629,2023-05-01,16488,2313.41,Wallet,Success
13630,2024-03-24,4085,751.57,Wallet,Success
13631,2025-05-19,14421,6516.87,Wallet,Failed
13632,2023-10-06,189,3100.31,Bank Transfer,Refunded
13633,2023-12-14,5556,938.61,COD,Refunded
13634,2025-08-14,2431,668.45,Wallet,Refunded
13635,2024-01-28,11910,6614.74,Bank Transfer,Success
13636,2024-10-13,19446,3819.4,Card,Refunded
13637,2023-09-19,1161,6195.02,COD,Refunded
13638,2025-05-18,12339,4361.62,Bank Transfer,Failed
13639,2024-07-17,16322,7293.46,Bank Transfer,Success
13640,2023-11-25,16409,7467.38,Wallet,Success
13641,2024-04-04,2972,6518.58,Wallet,Failed
13642,2024-09-16,2917,8852.03,Card,Failed
13643,2023-07-04,17399,512.56,COD,Refunded
13644,2023-09-18,18056,9561.38,Wallet,Success
13645,2024-01-22,255,3910.69,Card,Success
13646,2023-03-21,16691,8417.69,Card,Refunded
13647,2025-06-20,15298,4001.46,Card,Refunded
13648,2024-07-03,16692,5742.93,COD,Failed
13649,2024-06-30,16428,2848.01,Wallet,Failed
13650,2024-10-15,9262,1565.78,Bank Transfer,Refunded
13651,2025-08-29,8807,5942.38,Wallet,Failed
13652,2023-06-19,18201,9981.46,COD,Success
13653,2023-12-21,11824,1777.84,Bank Transfer,Refunded
13654,2024-02-17,989,1580.36,Bank Transfer,Refunded
13655,2023-05-04,7619,7343.57,Wallet,Success
13656,2025-06-08,19625,9685.83,COD,Failed
13657,2025-01-07,8016,8382.58,COD,Refunded
13658,2025-08-24,9935,642.69,Bank Transfer,Refunded
13659,2023-02-01,2910,3903.15,Bank Transfer,Failed
13660,2023-06-02,3469,5293.53,Card,Success
13661,2024-11-01,13187,3749.83,Card,Success
13662,2025-04-23,13671,8383.5,Card,Refunded
13663,2023-07-15,17396,651.97,Card,Success
13664,2025-09-26,15001,3135.65,COD,Refunded
13665,2022-12-16,13252,5147.25,Card,Refunded
13666,2023-08-02,3352,3417.55,Card,Refunded
13667,2023-07-31,773,7895.21,COD,Refunded
13668,2024-04-22,3347,1609.0,Wallet,Success
13669,2023-08-08,4288,7616.13,Bank Transfer,Refunded
13670,2024-01-23,5205,9997.7,Wallet,Failed
13671,2022-12-11,9360,1273.94,COD,Refunded
13672,2025-02-12,15729,7041.48,COD,Success
13673,2024-01-03,18825,5836.16,Wallet,Success
13674,2023-05-25,11544,231.21,Bank Transfer,Failed
