shipment_id,shipped_date,order_id,delivered_date,delivery_days,shipment_status
1841,2025-02-26,7577,2025-03-01,3,In Transit
1842,2025-06-30,11113,2025-07-01,1,Cancelled
1843,2024-03-05,7050,2024-03-11,6,Delivered
1844,2023-12-24,18611,2023-12-28,4,Delivered
1845,2024-06-30,18010,2024-07-06,6,Cancelled
1846,2024-09-01,8134,2024-09-08,7,Cancelled
1847,2025-04-18,5029,2025-04-19,1,In Transit
1848,2025-11-07,17512,2025-11-14,7,Delivered
1849,2025-06-07,9376,2025-06-16,9,In Transit
1850,2025-07-08,5315,2025-07-16,8,In Transit
1851,2025-06-10,13159,2025-06-13,3,Cancelled
1852,2023-04-24,9700,2023-04-30,6,Cancelled
1853,2025-08-28,13815,2025-08-29,1,Cancelled
1854,2025-05-01,2855,2025-05-06,5,In Transit
1855,2023-01-13,14164,2023-01-19,6,Cancelled
1856,2024-02-20,15142,2024-02-24,4,Delivered
1857,2024-04-10,13590,2024-04-14,4,In Transit
1858,2023-07-21,7629,2023-07-22,1,Delivered
1859,2024-12-03,1382,2024-12-08,5,Delivered
1860,2024-05-10,2038,2024-05-12,2,Delivered
1861,2024-11-20,10314,2024-11-27,7,Delivered
1862,2025-06-01,11520,2025-06-05,4,Delivered
1863,2023-03-11,553,2023-03-12,1,In Transit
1864,2025-11-20,2569,2025-11-27,7,In Transit
1865,2024-10-18,7836,2024-10-23,5,In Transit
1866,2025-01-30,6353,2025-02-02,3,Cancelled
1867,2023-02-14,18346,2023-02-19,5,Cancelled
1868,2023-11-07,2135,2023-11-15,8,Cancelled
1869,2025-09-05,5570,2025-09-10,5,Cancelled
1870,2024-07-16,12232,2024-07-24,8,Delivered
1871,2025-04-24,10361,2025-04-28,4,In Transit
1872,2024-03-12,7936,2024-03-14,2,Delivered
1873,2023-12-12,11639,2023-12-19,7,In Transit
1874,2025-09-04,9979,2025-09-07,3,Cancelled
1875,2025-08-30,2199,2025-09-08,9,Cancelled
1876,2025-11-13,5193,2025-11-16,3,Cancelled
1877,2022-12-15,19139,2022-12-22,7,Delivered
1878,2024-09-24,119,2024-10-03,9,In Transit
1879,2025-05-01,5405,2025-05-06,5,Delivered
1880,2024-04-09,3381,2024-04-11,2,Delivered
1881,2025-08-01,6127,2025-08-05,4,Cancelled
1882,2025-09-19,2683,2025-09-27,8,Delivered
1883,2023-06-13,6916,2023-06-22,9,Delivered
1884,2023-11-15,19407,2023-11-23,8,Cancelled
1885,2025-05-11,18755,2025-05-12,1,Delivered
1886,2023-04-06,15632,2023-04-12,6,Delivered
1887,2025-06-01,7008,2025-06-02,1,In Transit
1888,2024-07-14,13023,2024-07-17,3,Cancelled
1889,2024-11-20,15956,2024-11-22,2,In Transit
1890,2023-04-18,8511,2023-04-23,5,Delivered
1891,2023-11-14,6148,2023-11-21,7,In Transit
1892,2024-02-11,8533,2024-02-20,9,In Transit
1893,2023-03-25,7960,2023-03-28,3,Delivered
1894,2025-08-13,8187,2025-08-20,7,In Transit
1895,2023-06-04,12917,2023-06-12,8,Cancelled
1896,2023-01-28,6684,2023-01-29,1,Delivered
1897,2025-09-01,397,2025-09-10,9,In Transit
1898,2023-05-18,17092,2023-05-26,8,Cancelled
1899,2023-03-12,11260,2023-03-18,6,In Transit
1900,2025-04-30,1663,2025-05-02,2,Cancelled
1901,2024-05-30,13447,2024-06-01,2,Delivered
1902,2025-10-24,620,2025-10-27,3,Cancelled
1903,2025-06-01,3118,2025-06-09,8,Delivered
1904,2024-05-07,4385,2024-05-13,6,In Transit
1905,2023-08-05,10351,2023-08-07,2,Cancelled
1906,2025-05-29,6164,2025-06-06,8,Delivered
1907,2023-01-13,15468,2023-01-15,2,In Transit
1908,2023-02-08,15695,2023-02-10,2,Cancelled
1909,2025-11-10,5778,2025-11-19,9,Delivered
1910,2024-11-11,10411,2024-11-20,9,Delivered
1911,2025-04-29,12445,2025-05-06,7,In Transit
1912,2024-05-31,14730,2024-06-01,1,In Transit
1913,2024-02-07,4244,2024-02-16,9,Delivered
1914,2025-10-01,1311,2025-10-10,9,In Transit
1915,2025-07-16,5756,2025-07-21,5,Delivered
1916,2025-08-31,10435,2025-09-07,7,In Transit
1917,2024-10-13,11469,2024-10-15,2,Delivered
1918,2024-06-20,6084,2024-06-21,1,In Transit
1919,2025-07-08,17398,2025-07-13,5,Delivered
1920,2023-02-17,13600,2023-02-19,2,Cancelled
1921,2023-03-28,16436,2023-03-31,3,Cancelled
1922,2025-02-28,8091,2025-03-07,7,In Transit
1923,2022-12-12,17036,2022-12-20,8,Cancelled
1924,2023-05-26,9075,2023-06-02,7,Cancelled
1925,2024-11-29,2940,2024-12-07,8,Delivered
1926,2025-09-08,18909,2025-09-13,5,In Transit
1927,2025-10-03,9915,2025-10-08,5,Delivered
1928,2024-11-15,3574,2024-11-20,5,Cancelled
1929,2024-12-21,3520,2024-12-30,9,Delivered
1930,2024-08-14,5396,2024-08-17,3,In Transit
1931,2025-03-26,10323,2025-03-28,2,Cancelled
1932,2023-02-18,1768,2023-02-22,4,In Transit
1933,2024-01-25,7927,2024-02-03,9,Delivered
1934,2023-06-12,13802,2023-06-17,5,Delivered
1935,2025-06-22,5206,2025-06-26,4,Delivered
1936,2023-12-04,2705,2023-12-09,5,Cancelled
1937,2023-08-22,3144,2023-08-23,1,Cancelled
1938,2024-02-13,129,2024-02-22,9,Delivered
1939,2024-05-01,8743,2024-05-04,3,In Transit
1940,2024-11-10,18147,2024-11-12,2,In Transit
1941,2023-10-06,11202,2023-10-11,5,In Transit
1942,2024-03-23,7129,2024-03-25,2,Cancelled
1943,2025-01-11,1391,2025-01-12,1,In Transit
1944,2023-05-17,17714,2023-05-20,3,In Transit
1945,2025-12-01,17631,2025-12-06,5,In Transit
1946,2025-02-09,11072,2025-02-10,1,Delivered
1947,2025-01-24,14233,2025-01-29,5,In Transit
1948,2025-09-03,16567,2025-09-04,1,In Transit
1949,2024-10-05,1589,2024-10-06,1,Cancelled
1950,2023-04-27,11809,2023-05-04,7,Delivered
1951,2025-05-08,6535,2025-05-16,8,Cancelled
1952,2024-09-01,16958,2024-09-08,7,Delivered
1953,2024-06-10,16375,2024-06-19,9,Delivered
1954,2024-10-20,2517,2024-10-22,2,In Transit
1955,2023-03-01,16372,2023-03-09,8,Cancelled
1956,2025-06-24,6012,2025-06-29,5,Delivered
1957,2024-09-12,16056,2024-09-16,4,Delivered
1958,2023-10-13,11482,2023-10-22,9,In Transit
1959,2023-06-09,15943,2023-06-18,9,In Transit
1960,2024-04-23,18290,2024-04-26,3,In Transit
1961,2023-11-29,11822,2023-12-07,8,Delivered
1962,2024-05-14,3377,2024-05-23,9,Delivered
1963,2025-09-07,17195,2025-09-13,6,In Transit
1964,2025-09-29,979,2025-10-07,8,In Transit
1965,2024-05-02,8659,2024-05-03,1,Delivered
1966,2023-11-15,7594,2023-11-16,1,Cancelled
1967,2024-08-05,6277,2024-08-07,2,In Transit
1968,2025-05-15,6173,2025-05-18,3,In Transit
1969,2023-04-24,3235,2023-05-01,7,In Transit
1970,2024-03-18,10850,2024-03-21,3,In Transit
1971,2025-01-27,11304,2025-02-03,7,Delivered
1972,2023-06-27,6181,2023-07-01,4,Cancelled
1973,2025-12-02,4953,2025-12-05,3,Cancelled
1974,2023-11-30,13136,2023-12-06,6,Cancelled
1975,2024-01-19,5758,2024-01-24,5,Delivered
1976,2023-06-25,1538,2023-06-26,1,Delivered
1977,2025-04-08,14536,2025-04-09,1,Delivered
1978,2023-07-14,12983,2023-07-19,5,Delivered
1979,2025-05-20,3325,2025-05-27,7,In Transit
1980,2022-12-21,9287,2022-12-24,3,Cancelled
1981,2024-03-07,18372,2024-03-16,9,Delivered
1982,2024-01-04,13831,2024-01-07,3,Cancelled
1983,2024-06-27,12925,2024-07-03,6,In Transit
1984,2024-02-06,12534,2024-02-13,7,In Transit
1985,2025-01-31,11382,2025-02-04,4,Delivered
1986,2025-09-28,11121,2025-10-01,3,Delivered
1987,2023-10-26,13690,2023-11-03,8,Delivered
1988,2023-10-30,11433,2023-11-02,3,In Transit
1989,2023-02-03,2632,2023-02-07,4,Cancelled
1990,2024-02-07,4809,2024-02-12,5,In Transit
1991,2023-05-20,16382,2023-05-21,1,Delivered
1992,2023-04-04,15165,2023-04-07,3,In Transit
1993,2024-09-14,7085,2024-09-22,8,In Transit
1994,2023-08-05,18712,2023-08-11,6,Cancelled
1995,2025-08-30,2330,2025-08-31,1,Delivered
1996,2023-10-16,3590,2023-10-23,7,Delivered
1997,2023-07-29,11488,2023-08-07,9,In Transit
1998,2025-10-14,9446,2025-10-16,2,Delivered
1999,2024-03-12,4128,2024-03-13,1,Delivered
2000,2023-10-05,11951,2023-10-14,9,Cancelled
2001,2025-07-14,4067,2025-07-19,5,Cancelled
2002,2025-07-12,10908,2025-07-21,9,Cancelled
2003,2023-06-09,698,2023-06-14,5,In Transit
2004,2024-11-30,9706,2024-12-03,3,Delivered
2005,2025-04-01,4913,2025-04-08,7,Delivered
2006,2023-04-02,4629,2023-04-05,3,Cancelled
2007,2023-01-21,15202,2023-01-26,5,Delivered
2008,2024-09-23,181,2024-09-29,6,In Transit
2009,2025-06-08,2305,2025-06-14,6,Cancelled
2010,2024-09-15,604,2024-09-24,9,Cancelled
2011,2022-12-27,8593,2023-01-05,9,Delivered
2012,2024-08-02,6693,2024-08-11,9,Cancelled
2013,2024-08-31,1037,2024-09-09,9,Cancelled
2014,2025-04-29,11627,2025-05-06,7,Delivered
2015,2025-06-09,9492,2025-06-11,2,Delivered
2016,2023-05-27,15873,2023-05-31,4,In Transit
2017,2023-11-15,13508,2023-11-20,5,Delivered
2018,2023-10-09,7715,2023-10-17,8,Delivered
2019,2025-07-01,17301,2025-07-06,5,Delivered
2020,2023-03-12,18107,2023-03-13,1,Delivered
2021,2023-09-08,10523,2023-09-12,4,In Transit
2022,2024-09-26,7252,2024-09-28,2,In Transit
2023,2023-07-08,16565,2023-07-15,7,In Transit
2024,2024-09-21,6983,2024-09-23,2,Delivered
2025,2023-09-07,13423,2023-09-16,9,Cancelled
2026,2024-04-04,16553,2024-04-10,6,Delivered
2027,2023-04-17,11615,2023-04-26,9,Cancelled
2028,2024-11-05,19198,2024-11-11,6,Delivered
2029,2024-06-08,9259,2024-06-15,7,Cancelled
2030,2023-02-21,19608,2023-02-26,5,In Transit
2031,2022-12-10,14049,2022-12-17,7,Delivered
2032,2023-12-20,8974,2023-12-27,7,Cancelled
2033,2025-11-03,9546,2025-11-06,3,Cancelled
2034,2024-04-05,9279,2024-04-11,6,Delivered
2035,2025-06-04,16751,2025-06-11,7,Delivered
2036,2025-07-04,4841,2025-07-08,4,Cancelled
2037,2024-10-31,19249,2024-11-09,9,Cancelled
2038,2023-11-17,827,2023-11-23,6,Cancelled
2039,2024-05-03,19086,2024-05-11,8,Delivered
2040,2024-09-14,8717,2024-09-18,4,Delivered
2041,2025-09-15,1649,2025-09-17,2,Cancelled
2042,2025-07-14,11538,2025-07-21,7,In Transit
2043,2025-02-24,5771,2025-03-05,9,Cancelled
2044,2025-06-26,5667,2025-07-05,9,Cancelled
2045,2025-08-03,11495,2025-08-10,7,Cancelled
2046,2024-12-10,12317,2024-12-18,8,Delivered
2047,2025-10-02,10061,2025-10-09,7,In Transit
2048,2022-12-10,14136,2022-12-15,5,In Transit
2049,2024-03-26,8888,2024-04-04,9,Cancelled
2050,2023-02-03,12699,2023-02-05,2,In Transit
2051,2025-01-20,15017,2025-01-21,1,Delivered
2052,2023-01-28,834,2023-02-04,7,Cancelled
2053,2024-04-23,158,2024-04-27,4,Delivered
2054,2024-04-14,19237,2024-04-18,4,In Transit
2055,2023-02-25,11872,2023-03-05,8,In Transit
2056,2025-05-08,11768,2025-05-09,1,In Transit
2057,2025-03-25,18479,2025-04-02,8,In Transit
2058,2025-02-14,9345,2025-02-21,7,In Transit
2059,2023-03-02,4911,2023-03-11,9,In Transit
2060,2025-10-14,506,2025-10-23,9,In Transit
2061,2023-01-04,4470,2023-01-12,8,Cancelled
2062,2023-09-03,17110,2023-09-11,8,Delivered
2063,2024-01-25,18015,2024-01-28,3,In Transit
2064,2023-07-10,19678,2023-07-19,9,Delivered
2065,2024-03-29,11870,2024-03-31,2,In Transit
2066,2023-12-24,8363,2024-01-02,9,Cancelled
2067,2023-11-13,1916,2023-11-14,1,In Transit
2068,2023-01-16,12881,2023-01-22,6,Cancelled
2069,2023-05-06,4482,2023-05-09,3,Cancelled
2070,2024-07-29,111,2024-07-31,2,In Transit
2071,2024-08-23,14037,2024-08-29,6,In Transit
2072,2025-03-15,7320,2025-03-18,3,Delivered
2073,2024-11-18,1329,2024-11-19,1,Delivered
2074,2025-03-13,8159,2025-03-18,5,In Transit
2075,2024-03-27,5142,2024-04-02,6,In Transit
2076,2023-05-31,11611,2023-06-09,9,In Transit
2077,2024-01-17,1106,2024-01-23,6,In Transit
2078,2024-02-11,2035,2024-02-18,7,In Transit
2079,2023-08-22,1896,2023-08-30,8,Delivered
2080,2024-05-24,11294,2024-05-28,4,Delivered
2081,2024-05-27,9980,2024-05-30,3,In Transit
2082,2024-11-25,8302,2024-11-26,1,In Transit
2083,2025-08-08,15097,2025-08-14,6,In Transit
2084,2024-03-23,18973,2024-03-31,8,Delivered
2085,2025-08-06,6105,2025-08-10,4,In Transit
2086,2025-02-04,11190,2025-02-10,6,Delivered
2087,2024-03-23,1446,2024-04-01,9,Delivered
2088,2023-05-03,6739,2023-05-08,5,Cancelled
2089,2024-10-20,6453,2024-10-25,5,Cancelled
2090,2024-01-13,7529,2024-01-15,2,In Transit
2091,2024-10-16,6096,2024-10-17,1,Delivered
2092,2023-04-15,17971,2023-04-21,6,Delivered
2093,2024-10-01,10215,2024-10-02,1,Delivered
2094,2025-02-16,18737,2025-02-18,2,Delivered
2095,2024-03-21,12634,2024-03-25,4,Cancelled
2096,2023-10-23,1441,2023-10-25,2,Delivered
2097,2023-02-19,8160,2023-02-28,9,Delivered
2098,2023-07-23,5824,2023-07-30,7,Cancelled
2099,2024-01-09,18717,2024-01-10,1,Cancelled
2100,2024-05-29,18229,2024-06-07,9,Cancelled
2101,2024-04-17,11056,2024-04-21,4,Cancelled
2102,2023-03-23,9729,2023-03-24,1,Cancelled
2103,2025-05-21,16923,2025-05-27,6,Delivered
2104,2024-09-30,2306,2024-10-01,1,In Transit
2105,2024-07-10,3376,2024-07-16,6,In Transit
2106,2024-03-19,18347,2024-03-27,8,In Transit
2107,2024-11-28,1197,2024-12-02,4,Delivered
2108,2022-12-14,3231,2022-12-19,5,In Transit
2109,2024-05-30,13807,2024-06-05,6,Cancelled
2110,2023-03-24,18752,2023-03-29,5,Cancelled
2111,2024-09-15,5140,2024-09-16,1,In Transit
2112,2023-10-06,2689,2023-10-09,3,Delivered
2113,2025-11-02,19936,2025-11-08,6,In Transit
2114,2023-01-14,10447,2023-01-22,8,Cancelled
2115,2025-03-23,8965,2025-03-25,2,Cancelled
2116,2024-11-15,3114,2024-11-19,4,Delivered
2117,2023-08-15,5431,2023-08-23,8,In Transit
2118,2023-10-29,6677,2023-11-04,6,Cancelled
2119,2024-06-24,11571,2024-06-25,1,Delivered
2120,2023-04-02,836,2023-04-04,2,Cancelled
2121,2023-08-14,3538,2023-08-20,6,Delivered
2122,2025-02-06,10470,2025-02-15,9,Cancelled
2123,2024-08-10,7482,2024-08-14,4,Cancelled
2124,2024-09-19,6910,2024-09-26,7,Delivered
2125,2023-09-04,6150,2023-09-08,4,Cancelled
2126,2024-04-03,6132,2024-04-09,6,In Transit
2127,2024-11-11,15527,2024-11-16,5,In Transit
2128,2025-08-15,6452,2025-08-22,7,In Transit
2129,2024-09-11,5222,2024-09-16,5,In Transit
2130,2023-03-03,9025,2023-03-08,5,In Transit
2131,2025-09-10,4894,2025-09-16,6,Delivered
2132,2023-09-22,7173,2023-09-28,6,In Transit
2133,2024-09-19,10724,2024-09-22,3,In Transit
2134,2023-10-26,4399,2023-10-30,4,In Transit
2135,2025-11-14,19285,2025-11-16,2,In Transit
2136,2025-08-24,12286,2025-08-26,2,In Transit
2137,2025-11-28,7088,2025-12-01,3,Cancelled
2138,2024-09-19,9090,2024-09-21,2,Delivered
2139,2023-07-18,10903,2023-07-25,7,Cancelled
2140,2023-08-20,13920,2023-08-27,7,Delivered
2141,2024-08-20,19973,2024-08-23,3,Cancelled
2142,2025-11-30,14462,2025-12-03,3,Delivered
2143,2024-07-01,9826,2024-07-06,5,In Transit
2144,2023-04-24,742,2023-04-29,5,In Transit
2145,2023-04-16,9927,2023-04-19,3,Cancelled
2146,2025-09-05,6427,2025-09-06,1,In Transit
2147,2024-11-21,8965,2024-11-25,4,In Transit
2148,2024-09-29,8248,2024-10-06,7,Delivered
2149,2024-06-09,18913,2024-06-11,2,Delivered
2150,2025-01-25,282,2025-01-26,1,Delivered
2151,2025-02-10,11121,2025-02-12,2,Cancelled
2152,2024-12-09,8629,2024-12-10,1,In Transit
2153,2022-12-28,12809,2022-12-29,1,Delivered
2154,2023-03-10,16138,2023-03-12,2,In Transit
2155,2025-08-16,9026,2025-08-20,4,Cancelled
2156,2025-11-01,11369,2025-11-07,6,Cancelled
2157,2025-05-05,5093,2025-05-11,6,Cancelled
2158,2025-10-09,154,2025-10-15,6,In Transit
2159,2023-09-21,1676,2023-09-25,4,Delivered
2160,2023-04-12,275,2023-04-18,6,Cancelled
2161,2025-11-06,6166,2025-11-09,3,In Transit
2162,2024-01-12,1523,2024-01-13,1,In Transit
2163,2023-07-09,11569,2023-07-13,4,Delivered
2164,2025-09-14,18286,2025-09-23,9,Cancelled
2165,2025-10-06,469,2025-10-09,3,In Transit
2166,2025-04-23,1507,2025-04-30,7,In Transit
2167,2023-06-22,14869,2023-06-24,2,Cancelled
2168,2025-03-20,15719,2025-03-26,6,Delivered
2169,2025-08-20,4344,2025-08-22,2,Delivered
2170,2023-04-28,10641,2023-05-03,5,In Transit
2171,2024-12-28,17195,2025-01-05,8,Cancelled
2172,2024-03-03,9590,2024-03-12,9,Cancelled
2173,2024-10-04,16690,2024-10-13,9,Delivered
2174,2023-05-11,9726,2023-05-15,4,In Transit
2175,2025-10-03,4460,2025-10-12,9,Cancelled
2176,2024-03-22,16839,2024-03-28,6,Delivered
2177,2025-07-01,1554,2025-07-05,4,In Transit
2178,2024-07-25,3558,2024-07-29,4,Cancelled
2179,2022-12-23,16906,2022-12-24,1,In Transit
2180,2024-07-26,13144,2024-07-27,1,Delivered
2181,2023-10-10,5602,2023-10-19,9,Delivered
2182,2025-02-11,11874,2025-02-19,8,Cancelled
2183,2025-03-07,19621,2025-03-16,9,Delivered
2184,2025-11-11,2302,2025-11-15,4,Cancelled
2185,2023-11-04,8768,2023-11-08,4,In Transit
2186,2024-03-23,10090,2024-03-29,6,In Transit
2187,2022-12-22,15051,2022-12-30,8,Cancelled
2188,2024-01-23,8553,2024-01-24,1,In Transit
2189,2023-11-21,7490,2023-11-23,2,Delivered
2190,2024-04-24,19993,2024-04-27,3,Cancelled
2191,2025-04-29,15495,2025-04-30,1,Cancelled
2192,2023-02-06,13499,2023-02-13,7,In Transit
2193,2025-04-12,13559,2025-04-21,9,Delivered
2194,2024-02-06,3876,2024-02-07,1,Cancelled
2195,2025-10-22,17078,2025-10-27,5,In Transit
2196,2025-01-18,14318,2025-01-27,9,Cancelled
2197,2023-05-28,11436,2023-06-01,4,In Transit
2198,2025-06-05,13614,2025-06-12,7,In Transit
2199,2023-04-25,14219,2023-04-29,4,In Transit
2200,2023-07-16,15636,2023-07-19,3,Cancelled
2201,2024-04-30,14364,2024-05-05,5,Cancelled
2202,2025-11-13,14188,2025-11-21,8,Delivered
2203,2024-03-27,2135,2024-03-31,4,Cancelled
2204,2024-03-10,19089,2024-03-18,8,Delivered
2205,2025-09-28,10218,2025-09-30,2,Cancelled
2206,2024-06-01,9596,2024-06-07,6,Delivered
2207,2023-12-19,13434,2023-12-28,9,In Transit
2208,2024-03-21,2660,2024-03-29,8,In Transit
2209,2023-09-11,16984,2023-09-17,6,Delivered
2210,2024-11-26,15876,2024-12-03,7,In Transit
2211,2024-12-01,2989,2024-12-10,9,Cancelled
2212,2024-04-05,6221,2024-04-08,3,Cancelled
2213,2025-08-24,3076,2025-08-31,7,Delivered
2214,2025-07-01,4047,2025-07-05,4,Delivered
2215,2025-02-27,14036,2025-03-05,6,Cancelled
2216,2023-11-05,8218,2023-11-06,1,Delivered
2217,2023-03-22,8059,2023-03-27,5,Delivered
2218,2024-07-02,8120,2024-07-10,8,Cancelled
2219,2024-04-28,15746,2024-05-03,5,Delivered
2220,2024-12-24,9792,2025-01-02,9,In Transit
2221,2025-01-06,8692,2025-01-08,2,Cancelled
2222,2024-03-05,12980,2024-03-14,9,In Transit
2223,2024-10-16,6805,2024-10-19,3,Delivered
2224,2025-10-05,7464,2025-10-14,9,Delivered
2225,2025-10-29,9774,2025-11-01,3,Delivered
2226,2024-02-29,13759,2024-03-02,2,In Transit
2227,2025-05-21,13960,2025-05-22,1,Delivered
2228,2023-11-13,820,2023-11-14,1,Delivered
2229,2024-07-21,1348,2024-07-27,6,Delivered
2230,2023-04-10,4227,2023-04-18,8,Cancelled
2231,2025-08-02,8561,2025-08-07,5,Cancelled
2232,2025-07-27,3951,2025-07-30,3,Delivered
2233,2024-08-18,11433,2024-08-27,9,In Transit
2234,2024-04-23,10444,2024-04-28,5,In Transit
2235,2024-06-06,14060,2024-06-13,7,Delivered
2236,2024-07-18,10651,2024-07-23,5,Delivered
2237,2023-12-18,4634,2023-12-27,9,Cancelled
2238,2025-08-05,14744,2025-08-09,4,Delivered
2239,2024-06-14,13087,2024-06-20,6,Delivered
2240,2025-09-22,11461,2025-09-28,6,Delivered
2241,2025-05-16,16197,2025-05-18,2,In Transit
2242,2025-09-07,7020,2025-09-08,1,In Transit
2243,2023-08-17,19664,2023-08-24,7,In Transit
2244,2024-11-23,3150,2024-11-25,2,Cancelled
2245,2023-11-16,11682,2023-11-25,9,Delivered
2246,2023-09-19,5009,2023-09-28,9,Delivered
2247,2025-05-17,15127,2025-05-24,7,In Transit
2248,2025-07-16,15597,2025-07-24,8,In Transit
2249,2025-09-15,1680,2025-09-22,7,Delivered
2250,2023-08-25,14581,2023-08-27,2,Cancelled
2251,2025-09-27,9421,2025-10-03,6,Cancelled
2252,2025-03-26,9961,2025-04-01,6,Delivered
2253,2024-10-02,18621,2024-10-10,8,Delivered
2254,2024-10-29,209,2024-11-07,9,Cancelled
2255,2023-11-28,11181,2023-12-01,3,In Transit
2256,2024-12-24,3343,2024-12-27,3,Delivered
2257,2023-04-07,4195,2023-04-15,8,In Transit
2258,2024-02-03,10696,2024-02-12,9,Delivered
2259,2025-05-07,829,2025-05-10,3,Cancelled
2260,2025-08-06,740,2025-08-08,2,In Transit
2261,2025-09-14,8884,2025-09-20,6,Delivered
2262,2024-11-19,12918,2024-11-22,3,Cancelled
2263,2025-04-20,15590,2025-04-29,9,In Transit
2264,2025-11-23,7214,2025-11-24,1,Cancelled
2265,2024-08-12,9425,2024-08-18,6,Delivered
2266,2023-10-10,3142,2023-10-14,4,Cancelled
2267,2024-03-04,8184,2024-03-07,3,In Transit
2268,2023-04-09,1397,2023-04-10,1,Cancelled
2269,2023-02-22,13562,2023-02-24,2,Cancelled
2270,2025-09-24,10723,2025-10-02,8,In Transit
2271,2023-11-15,7581,2023-11-22,7,Delivered
2272,2025-06-25,17535,2025-07-04,9,In Transit
2273,2024-02-26,1601,2024-03-06,9,Delivered
2274,2025-11-23,19684,2025-12-02,9,Delivered
2275,2025-09-04,1384,2025-09-08,4,Cancelled
2276,2023-05-24,7767,2023-05-28,4,In Transit
2277,2023-01-18,9176,2023-01-24,6,Cancelled
2278,2024-09-06,14034,2024-09-13,7,Delivered
2279,2025-01-21,14788,2025-01-29,8,Cancelled
2280,2024-07-26,18735,2024-08-02,7,Cancelled
2281,2025-08-12,13760,2025-08-21,9,Delivered
2282,2025-02-26,7797,2025-03-06,8,Delivered
2283,2025-03-01,4829,2025-03-05,4,Delivered
2284,2024-10-22,17564,2024-10-27,5,Delivered
2285,2023-09-17,18997,2023-09-24,7,Delivered
2286,2023-03-08,15245,2023-03-11,3,Cancelled
2287,2024-12-26,18190,2025-01-04,9,Cancelled
2288,2023-10-16,13974,2023-10-20,4,In Transit
2289,2024-06-05,8100,2024-06-10,5,In Transit
2290,2024-01-03,5278,2024-01-08,5,In Transit
2291,2023-06-14,11595,2023-06-19,5,Delivered
2292,2025-07-07,18211,2025-07-10,3,Delivered
2293,2025-10-13,5244,2025-10-16,3,In Transit
2294,2025-09-18,3863,2025-09-20,2,Delivered
2295,2024-11-03,8564,2024-11-08,5,Delivered
2296,2023-05-11,12054,2023-05-17,6,In Transit
2297,2025-04-28,4365,2025-05-03,5,Cancelled
2298,2024-07-29,14949,2024-08-05,7,In Transit
2299,2024-01-25,6251,2024-01-29,4,Cancelled
2300,2023-08-03,13304,2023-08-04,1,In Transit
2301,2024-10-22,18431,2024-10-30,8,Cancelled
2302,2025-04-23,13748,2025-05-01,8,In Transit
2303,2024-12-08,13614,2024-12-10,2,Delivered
2304,2023-06-18,14558,2023-06-22,4,Delivered
2305,2025-10-28,11851,2025-11-06,9,Cancelled
2306,2024-11-26,8924,2024-12-03,7,Cancelled
2307,2025-08-29,3835,2025-08-31,2,Cancelled
2308,2023-06-01,11131,2023-06-06,5,In Transit
2309,2024-03-21,13636,2024-03-26,5,In Transit
2310,2024-03-31,10848,2024-04-03,3,Delivered
2311,2023-06-21,8872,2023-06-22,1,Delivered
2312,2023-08-31,8741,2023-09-09,9,Cancelled
2313,2023-05-15,16714,2023-05-19,4,Cancelled
2314,2025-01-18,2611,2025-01-19,1,Delivered
2315,2025-03-31,8517,2025-04-05,5,Cancelled
2316,2025-03-05,2209,2025-03-10,5,Delivered
2317,2024-10-22,3099,2024-10-23,1,Cancelled
2318,2024-03-30,8271,2024-04-01,2,Cancelled
2319,2024-01-30,5611,2024-02-02,3,Delivered
2320,2023-04-11,2609,2023-04-18,7,Cancelled
2321,2023-04-06,1309,2023-04-08,2,Delivered
2322,2025-09-20,3408,2025-09-26,6,Delivered
2323,2025-08-06,519,2025-08-13,7,Cancelled
2324,2024-04-25,6614,2024-05-03,8,Delivered
2325,2025-05-19,1894,2025-05-25,6,In Transit
2326,2024-07-17,10136,2024-07-19,2,In Transit
2327,2024-11-16,7579,2024-11-24,8,Delivered
2328,2024-09-12,7917,2024-09-21,9,In Transit
2329,2023-04-04,14975,2023-04-11,7,Delivered
2330,2025-10-02,16534,2025-10-05,3,Cancelled
2331,2025-07-31,19143,2025-08-04,4,Cancelled
2332,2024-10-05,11736,2024-10-09,4,Cancelled
2333,2024-09-23,17172,2024-09-26,3,Delivered
2334,2024-02-21,15460,2024-02-28,7,In Transit
2335,2023-12-14,10449,2023-12-23,9,Cancelled
